# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00318637,-2.78047480,5.79205634,72.17946815,56.59479743
300.00000000,0.00318313,-2.78101894,5.79151220,72.14278725,56.56546827
300.00000000,0.00317989,-2.78156206,5.79096909,72.10605022,56.53583584
300.00000000,0.00317664,-2.78210424,5.79042691,72.06924936,56.50589322
300.00000000,0.00317339,-2.78264559,5.78988555,72.03237712,56.47563357
300.00000000,0.00317014,-2.78318621,5.78934494,71.99542615,56.44505015
300.00000000,0.00316688,-2.78372618,5.78880496,71.95838929,56.41413646
300.00000000,0.00316361,-2.78426562,5.78826553,71.92125959,56.38288623
300.00000000,0.00316034,-2.78480459,5.78772655,71.88403031,56.35129342
300.00000000,0.00315705,-2.78534320,5.78718794,71.84669496,56.32007080
300.00000000,0.00315376,-2.78588154,5.78664960,71.80924725,56.28977577
300.00000000,0.00315046,-2.78641970,5.78611145,71.77168118,56.25911267
300.00000000,0.00314716,-2.78695775,5.78557340,71.73399100,56.22807573
300.00000000,0.00314384,-2.78749579,5.78503536,71.69617119,56.19665948
300.00000000,0.00314051,-2.78803389,5.78449725,71.65821650,56.16485884
300.00000000,0.00313717,-2.78857215,5.78395900,71.62012194,56.13266918
300.00000000,0.00313382,-2.78911063,5.78342052,71.58188285,56.10016063
300.00000000,0.00313046,-2.78964942,5.78288173,71.54349484,56.06786719
300.00000000,0.00312709,-2.79018859,5.78234255,71.50495389,56.03517340
300.00000000,0.00312371,-2.79072822,5.78180292,71.46625629,56.00207650
300.00000000,0.00312031,-2.79126838,5.78126276,71.42739872,55.96857423
300.00000000,0.00311690,-2.79180914,5.78072201,71.38837827,55.93466483
300.00000000,0.00311348,-2.79235055,5.78018060,71.34919248,55.90034709
300.00000000,0.00311005,-2.79289268,5.77963846,71.30983936,55.86562036
300.00000000,0.00310660,-2.79343560,5.77909555,71.27031745,55.83081198
300.00000000,0.00310314,-2.79397935,5.77855180,71.23062581,55.79560912
300.00000000,0.00309967,-2.79452398,5.77800716,71.19076409,55.75999449
300.00000000,0.00309619,-2.79506954,5.77746160,71.15073255,55.72396981
300.00000000,0.00309269,-2.79561607,5.77691507,71.11053207,55.68753748
300.00000000,0.00308918,-2.79616360,5.77636754,71.07016420,55.65070055
300.00000000,0.00308566,-2.79671217,5.77581898,71.02963113,55.61346271
300.00000000,0.00308212,-2.79726179,5.77526935,70.98893577,55.57582837
300.00000000,0.00307857,-2.79781249,5.77471866,70.94808169,55.53780262
300.00000000,0.00307502,-2.79836428,5.77416687,70.90707320,55.49939127
300.00000000,0.00307145,-2.79891716,5.77361399,70.86591529,55.46060086
300.00000000,0.00306787,-2.79947114,5.77306001,70.82461366,55.42143861
300.00000000,0.00306428,-2.80002620,5.77250494,70.78317471,55.38191245
300.00000000,0.00306068,-2.80058235,5.77194880,70.74160551,55.34203100
300.00000000,0.00305708,-2.80113955,5.77139159,70.69991383,55.30180359
300.00000000,0.00305346,-2.80169779,5.77083335,70.65810808,55.26124021
300.00000000,0.00304984,-2.80225704,5.77027411,70.61619733,55.22035153
300.00000000,0.00304621,-2.80281725,5.76971389,70.57419126,55.17914891
300.00000000,0.00304258,-2.80337839,5.76915275,70.53210015,55.13764434
300.00000000,0.00303894,-2.80394041,5.76859074,70.48993486,55.09585045
300.00000000,0.00303530,-2.80450325,5.76802790,70.44770678,55.05469533
300.00000000,0.00303166,-2.80506684,5.76746430,70.40542782,55.01388745
300.00000000,0.00302802,-2.80563114,5.76690001,70.36311034,54.97282265
300.00000000,0.00302437,-2.80619606,5.76633509,70.32076714,54.93151552
300.00000000,0.00302073,-2.80676152,5.76576962,70.27841140,54.88998111
300.00000000,0.00301709,-2.80732745,5.76520369,70.23605665,54.84823489
300.00000000,0.00301346,-2.80789377,5.76463738,70.19371670,54.80629272
300.00000000,0.00300982,-2.80846037,5.76407077,70.15140557,54.76417076
300.00000000,0.00300620,-2.80902718,5.76350397,70.10913749,54.72188546
300.00000000,0.00300258,-2.80959408,5.76293706,70.06692679,54.67945349
300.00000000,0.00299897,-2.81016099,5.76237015,70.02478786,54.63776044
300.00000000,0.00299537,-2.81072780,5.76180334,69.98273510,54.59700258
300.00000000,0.00299178,-2.81129441,5.76123674,69.94078284,54.55710074
300.00000000,0.00298820,-2.81186070,5.76067044,69.89894528,54.51759845
300.00000000,0.00298463,-2.81242658,5.76010457,69.85723647,54.47804913
300.00000000,0.00298108,-2.81299193,5.75953922,69.81567020,54.44021934
300.00000000,0.00297755,-2.81355664,5.75897450,69.77425997,54.40254508
300.00000000,0.00297403,-2.81412061,5.75841053,69.73301896,54.36485505
300.00000000,0.00297053,-2.81468373,5.75784742,69.69195995,54.32788712
300.00000000,0.00296705,-2.81524588,5.75728527,69.65109529,54.29442686
300.00000000,0.00296358,-2.81580696,5.75672418,69.61043685,54.26177969
300.00000000,0.00296014,-2.81636687,5.75616427,69.56999603,54.22917630
300.00000000,0.00295672,-2.81692550,5.75560565,69.52978367,54.19662775
300.00000000,0.00295332,-2.81748274,5.75504840,69.48981005,54.16414466
300.00000000,0.00294995,-2.81803850,5.75449265,69.45008491,54.13173711
