# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.06365411,-1.34786203,4.21417829,15.89422863,11.31698811
300.00000000,0.06364310,-1.34808424,4.21395608,15.89285412,11.31660673
300.00000000,0.06363395,-1.34829581,4.21374452,15.89171237,11.31636455
300.00000000,0.06362244,-1.34851621,4.21352412,15.89027470,11.31588231
300.00000000,0.06361439,-1.34871840,4.21332192,15.88926922,11.31573590
300.00000000,0.06360591,-1.34892032,4.21312000,15.88821021,11.31557148
300.00000000,0.06359694,-1.34912230,4.21291802,15.88708955,11.31538789
300.00000000,0.06358673,-1.34932787,4.21271245,15.88581513,11.31510674
300.00000000,0.06357620,-1.34953297,4.21250735,15.88449907,11.31480512
300.00000000,0.06356670,-1.34973163,4.21230869,15.88331269,11.31456089
300.00000000,0.06355930,-1.34991900,4.21212132,15.88238768,11.31447226
300.00000000,0.06355115,-1.35010827,4.21193205,15.88136909,11.31427600
300.00000000,0.06354368,-1.35029253,4.21174779,15.88043594,11.31415626
300.00000000,0.06353676,-1.35047248,4.21156784,15.87957088,11.31409812
300.00000000,0.06353180,-1.35064185,4.21139847,15.87895134,11.31423313
300.00000000,0.06352477,-1.35081944,4.21122088,15.87807291,11.31422871
300.00000000,0.06351764,-1.35099582,4.21104450,15.87718221,11.31423324
300.00000000,0.06351320,-1.35115842,4.21088190,15.87662722,11.31444608
300.00000000,0.06350771,-1.35132431,4.21071601,15.87594108,11.31458288
300.00000000,0.06350134,-1.35149279,4.21054753,15.87514498,11.31465613
300.00000000,0.06349573,-1.35165661,4.21038371,15.87444287,11.31476784
300.00000000,0.06349028,-1.35181854,4.21022178,15.87376155,11.31486725
300.00000000,0.06348307,-1.35198729,4.21005303,15.87286103,11.31482522
300.00000000,0.06347866,-1.35214202,4.20989830,15.87230937,11.31499860
300.00000000,0.06347356,-1.35229867,4.20974165,15.87167195,11.31520829
300.00000000,0.06346983,-1.35244798,4.20959234,15.87120573,11.31556571
300.00000000,0.06346439,-1.35260446,4.20943586,15.87052527,11.31573968
300.00000000,0.06346030,-1.35275343,4.20928689,15.87001325,11.31608100
300.00000000,0.06345505,-1.35290673,4.20913359,15.86935718,11.31634483
300.00000000,0.06344916,-1.35306240,4.20897792,15.86862130,11.31656707
300.00000000,0.06344437,-1.35321194,4.20882838,15.86802228,11.31690122
300.00000000,0.06344362,-1.35334180,4.20869852,15.86792858,11.31757794
300.00000000,0.06343996,-1.35348485,4.20855547,15.86747027,11.31805347
300.00000000,0.06343355,-1.35364038,4.20839994,15.86666817,11.31829060
300.00000000,0.06342900,-1.35378628,4.20825404,15.86609922,11.31871206
300.00000000,0.06342714,-1.35391910,4.20812122,15.86586670,11.31934719
300.00000000,0.06342480,-1.35405343,4.20798689,15.86557460,11.31995249
300.00000000,0.06342063,-1.35419579,4.20784453,15.86505319,11.32040100
300.00000000,0.06341433,-1.35434770,4.20769262,15.86426509,11.32066099
300.00000000,0.06341321,-1.35447488,4.20756544,15.86412521,11.32136076
300.00000000,0.06341303,-1.35459754,4.20744278,15.86410241,11.32222362
300.00000000,0.06341309,-1.35471896,4.20732136,15.86410912,11.32310769
300.00000000,0.06341014,-1.35485458,4.20718574,15.86374073,11.32369208
300.00000000,0.06340418,-1.35500457,4.20703575,15.86299504,11.32397680
300.00000000,0.06340057,-1.35514302,4.20689730,15.86254398,11.32459255
300.00000000,0.06339937,-1.35526976,4.20677056,15.86239290,11.32553219
300.00000000,0.06340134,-1.35538157,4.20665875,15.86263958,11.32673594
300.00000000,0.06339809,-1.35551864,4.20652168,15.86223328,11.32741862
300.00000000,0.06339798,-1.35564056,4.20639976,15.86221952,11.32840027
300.00000000,0.06340327,-1.35573659,4.20630373,15.86288181,11.32988668
300.00000000,0.06342835,-1.35573762,4.20630270,15.86601808,11.33318769
300.00000000,0.06344624,-1.35577278,4.20626754,15.86825506,11.33585461
