# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.17061432,-0.87485706,4.57412784,23.23992031,16.88655489
300.00000000,0.17058718,-0.87490368,4.57408121,23.23807225,16.88565172
300.00000000,0.17055998,-0.87495068,4.57403422,23.23621957,16.88472938
300.00000000,0.17053273,-0.87499803,4.57398687,23.23436273,16.88378853
300.00000000,0.17050542,-0.87504571,4.57393918,23.23250223,16.88282984
300.00000000,0.17047806,-0.87509371,4.57389118,23.23063858,16.88185399
300.00000000,0.17045067,-0.87514201,4.57384289,23.22877227,16.88093409
300.00000000,0.17042325,-0.87519058,4.57379432,23.22690382,16.88013751
300.00000000,0.17039581,-0.87523940,4.57374549,23.22503372,16.87932400
300.00000000,0.17036835,-0.87528847,4.57369643,23.22316246,16.87849424
300.00000000,0.17034089,-0.87533775,4.57364715,23.22129053,16.87764890
300.00000000,0.17031342,-0.87538724,4.57359766,23.21941839,16.87678863
300.00000000,0.17028596,-0.87543691,4.57354799,23.21754648,16.87596811
300.00000000,0.17025852,-0.87548675,4.57349815,23.21567523,16.87516548
300.00000000,0.17023109,-0.87553674,4.57344816,23.21380503,16.87434884
300.00000000,0.17020368,-0.87558687,4.57339803,23.21193626,16.87351872
300.00000000,0.17017630,-0.87563712,4.57334777,23.21006926,16.87267561
300.00000000,0.17014895,-0.87568749,4.57329740,23.20820435,16.87182000
300.00000000,0.17012165,-0.87573796,4.57324694,23.20634182,16.87095233
300.00000000,0.17009438,-0.87578852,4.57319638,23.20448193,16.87007301
300.00000000,0.17006715,-0.87583916,4.57314574,23.20262491,16.86918244
300.00000000,0.17003998,-0.87588987,4.57309503,23.20077098,16.86828099
300.00000000,0.17001285,-0.87594065,4.57304425,23.19892033,16.86736900
300.00000000,0.16998578,-0.87599148,4.57299342,23.19707312,16.86644679
300.00000000,0.16995876,-0.87604236,4.57294254,23.19522952,16.86551467
300.00000000,0.16993180,-0.87609328,4.57289162,23.19338965,16.86457293
300.00000000,0.16990490,-0.87614424,4.57284066,23.19155364,16.86362185
300.00000000,0.16987805,-0.87619523,4.57278967,23.18972161,16.86266169
300.00000000,0.16985127,-0.87624625,4.57273865,23.18789367,16.86169273
300.00000000,0.16982456,-0.87629729,4.57268761,23.18606993,16.86071520
300.00000000,0.16979790,-0.87634834,4.57263655,23.18425048,16.85972935
300.00000000,0.16977132,-0.87639941,4.57258549,23.18243544,16.85873545
300.00000000,0.16974480,-0.87645049,4.57253441,23.18062490,16.85773372
300.00000000,0.16971835,-0.87650157,4.57248333,23.17881898,16.85672442
300.00000000,0.16969198,-0.87655264,4.57243225,23.17701779,16.85570780
300.00000000,0.16966567,-0.87660372,4.57238118,23.17522143,16.85468411
300.00000000,0.16963945,-0.87665478,4.57233012,23.17343003,16.85365360
300.00000000,0.16961329,-0.87670582,4.57227908,23.17164371,16.85262963
300.00000000,0.16958722,-0.87675684,4.57222806,23.16986259,16.85163324
300.00000000,0.16956123,-0.87680784,4.57217706,23.16808679,16.85063018
300.00000000,0.16953531,-0.87685880,4.57212609,23.16631645,16.84962073
300.00000000,0.16950948,-0.87690974,4.57207516,23.16455169,16.84860514
300.00000000,0.16948374,-0.87696063,4.57202427,23.16279264,16.84758369
300.00000000,0.16945809,-0.87701147,4.57197343,23.16103942,16.84662800
300.00000000,0.16943252,-0.87706227,4.57192263,23.15929216,16.84571332
300.00000000,0.16940704,-0.87711301,4.57187189,23.15755097,16.84479252
300.00000000,0.16938166,-0.87716369,4.57182120,23.15581597,16.84386585
300.00000000,0.16935637,-0.87721432,4.57177058,23.15408726,16.84293355
300.00000000,0.16933118,-0.87726487,4.57172003,23.15236495,16.84199587
300.00000000,0.16930608,-0.87731536,4.57166954,23.15064912,16.84105306
300.00000000,0.16928108,-0.87736577,4.57161913,23.14893986,16.84010533
