# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00000184,-4.82823741,0.58386949,0.07360969,0.04722781
300.00000000,0.00000182,-4.83336439,0.57874250,0.07309413,0.04686821
300.00000000,0.00000179,-4.83849055,0.57361634,0.07258019,0.04651021
300.00000000,0.00000177,-4.84361588,0.56849101,0.07206794,0.04615382
300.00000000,0.00000174,-4.84874040,0.56336649,0.07155747,0.04579908
300.00000000,0.00000172,-4.85386410,0.55824279,0.07104885,0.04544599
300.00000000,0.00000169,-4.85898699,0.55311990,0.07054215,0.04509457
300.00000000,0.00000167,-4.86410907,0.54799782,0.07003744,0.04474484
300.00000000,0.00000164,-4.86923034,0.54287655,0.06953480,0.04439682
300.00000000,0.00000162,-4.87435079,0.53775610,0.06903428,0.04405052
300.00000000,0.00000160,-4.87947043,0.53263646,0.06853597,0.04370595
300.00000000,0.00000157,-4.88458925,0.52751764,0.06803991,0.04336314
300.00000000,0.00000155,-4.88970725,0.52239964,0.06754619,0.04302209
300.00000000,0.00000153,-4.89482443,0.51728246,0.06705485,0.04268282
300.00000000,0.00000151,-4.89994077,0.51216612,0.06656595,0.04234535
300.00000000,0.00000148,-4.90505628,0.50705061,0.06607956,0.04201008
300.00000000,0.00000146,-4.91017093,0.50193596,0.06559572,0.04167942
300.00000000,0.00000144,-4.91528474,0.49682215,0.06511448,0.04135491
300.00000000,0.00000142,-4.92039768,0.49170922,0.06463590,0.04103292
300.00000000,0.00000140,-4.92550974,0.48659715,0.06416002,0.04071266
300.00000000,0.00000138,-4.93062092,0.48148598,0.06368688,0.04039413
300.00000000,0.00000136,-4.93573120,0.47637570,0.06321653,0.04007734
300.00000000,0.00000134,-4.94084056,0.47126633,0.06274902,0.03976383
300.00000000,0.00000132,-4.94594900,0.46615789,0.06228436,0.03945248
300.00000000,0.00000130,-4.95105650,0.46105039,0.06182262,0.03914289
300.00000000,0.00000128,-4.95616305,0.45594384,0.06136381,0.03883507
300.00000000,0.00000126,-4.96126862,0.45083827,0.06090797,0.03852980
300.00000000,0.00000124,-4.96637320,0.44573369,0.06045514,0.03822631
300.00000000,0.00000122,-4.97147677,0.44063012,0.06000534,0.03792461
300.00000000,0.00000121,-4.97657932,0.43552757,0.05955861,0.03762470
300.00000000,0.00000119,-4.98168082,0.43042608,0.05911497,0.03732660
300.00000000,0.00000117,-4.98678125,0.42532565,0.05867444,0.03703030
300.00000000,0.00000115,-4.99188059,0.42022631,0.05823704,0.03673582
300.00000000,0.00000114,-4.99697881,0.41512808,0.05780280,0.03644327
300.00000000,0.00000112,-5.00207591,0.41003098,0.05737174,0.03615313
